"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","nondepth","cop_logavgregprice","cop_logavgdiscount","cop_logavgfinalprice","cop_lognondepth","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","avgfinalprice1","avgregprice1","nondepth1","avgcompfinalprice1","dlogtotalvolume","dlogavgfinalprice","dlogavgregprice","dlognondepth","dlogavgcompfinalprice","dlogavgfinalprice_loss","dlogavgfinalprice_gain","dlogavgregprice_loss","dlogavgregprice_gain","dlognondepth_loss","dlognondepth_gain"
"738",127,0,"B","hypermarket",11,89.5011918884302,6,17.1581025600476,8.13647198985729,9.02163057019028,0.525794186077255,0.474205813922745,-0.609984732607331,-0.0927421953757524,-0.791638607743375,-0.460273113786296,4.57407407407407,25.2880329106443,13.8613473761874,11.4266855344569,2,16.6701939460133,16.8899327603867,0.986989953276258,14.1951666108335,1.70474809223843,-0.717265661546002,0.015752764741519,-0.733018426287521,-0.0237973248202068,0,-0.717265661546002,0.015752764741519,0,0,-0.733018426287521
"739",127,0,"B","supermarket",1,23.3409664323314,1,45.1892841642257,23.3409664323314,21.8483177318943,0.483484483898743,0.516515516101257,0.825889116328078,1.05671781039221,0.954359937875401,-0.262282765391622,4.57407407407407,25.2880329106443,13.8613473761874,11.4266855344569,3,12.3477044282014,19.4404530175962,0.635155179615677,14.1951666108335,-1.09861228866811,0.636739863161321,0.843503880583457,-0.206764017422137,-0.0237973248202068,0.636739863161321,0,0.843503880583457,0,0,-0.206764017422137
"740",128,0,"B","convenience",1,21.0687858557249,1,43.5888262744993,21.0687858557249,22.5200404187744,0.516647093843618,0.483352906156382,0.774857876595335,1.10090969851159,0.808645279679336,-0.399323067349551,1.57142857142857,23.0992460528588,14.3083929761029,8.79085307675594,13,12.903181515748,21.0583662855117,0.612734214079346,13.8613473761874,-2.56494935746154,0.490318691755331,0.727502909992736,-0.237184218237404,0.0317420841746703,0.490318691755331,0,0.727502909992736,0,0,-0.237184218237404
"741",128,0,"B","hypermarket",4,96.9967948224298,3,30.1437406113837,24.2491987056075,5.89454190577624,0.195547791555444,0.804452208444556,0.508878432424906,-0.609984732607331,1.02488231697394,1.23521964881035,1.57142857142857,23.0992460528588,14.3083929761029,8.79085307675594,11,8.13647198985729,17.1581025600476,0.474205813922745,13.8613473761874,-1.01160091167848,1.09202690418689,0.563506778851316,0.528520125335578,0.0317420841746703,1.09202690418689,0,0.563506778851316,0,0.528520125335578,0
"742",128,0,"B","supermarket",6,70.8812092651707,4,26.90923764545,11.8135348775284,15.0957027679216,0.560985895134568,0.439014104865432,0.211480540493207,0.587824278208972,-0.117575597872256,-0.609984732607331,1.57142857142857,23.0992460528588,14.3083929761029,8.79085307675594,1,23.3409664323314,45.1892841642257,0.516515516101257,13.8613473761874,1.79175946922805,-0.680964135037078,-0.518390348167324,-0.162573786869754,0.0317420841746703,0,-0.680964135037078,0,-0.518390348167324,0,-0.162573786869754
"743",129,0,"B","convenience",4,41.6879555579292,2,15.8326982043218,10.4219888894823,5.41070931483949,0.341742717824467,0.658257282175533,-0.750087561419473,-0.662908492129118,-0.339822572856987,0.439777145282391,2.60526315789474,21.025387571518,12.1344040282797,8.89098354323832,1,21.0687858557249,43.5888262744993,0.483352906156382,14.3083929761029,1.38629436111989,-0.703874711420165,-1.01272353124566,0.308848819825498,-0.164801560330362,0,-0.703874711420165,0,-1.01272353124566,0.308848819825498,0
"744",129,0,"B","hypermarket",6,72.7328467267922,3,15.691532503115,12.122141121132,3.56939138198297,0.227472452501016,0.772527547498984,-0.76654892295057,-1.08966198194611,-0.0617788880580228,0.974014658375201,2.60526315789474,21.025387571518,12.1344040282797,8.89098354323832,4,24.2491987056075,30.1437406113837,0.804452208444556,14.3083929761029,0.405465108108164,-0.693349948571816,-0.652856057522445,-0.0404938910493713,-0.164801560330362,0,-0.693349948571816,0,-0.652856057522445,0,-0.0404938910493713
"745",129,0,"B","supermarket",8,115.542810568755,5,24.7541477104823,14.4428513210944,10.311296389388,0.416548229007357,0.583451770992643,0.074155443018136,0.0803478641720901,0.161218663223864,0.00617400049105527,2.60526315789474,21.025387571518,12.1344040282797,8.89098354323832,6,11.8135348775284,26.90923764545,0.439014104865432,14.3083929761029,0.287682072451781,0.200953676219521,-0.0834765753152573,0.284430251534778,-0.164801560330362,0.200953676219521,0,0,-0.0834765753152573,0.284430251534778,0
"746",130,1,"B","convenience",5,46.2874462729503,3,21.0637250673026,9.25748925459006,11.8062358127125,0.56050085039514,0.43949914960486,-0.217798379927399,0.300826502303932,-0.587824278208972,-0.602565120741703,4,23.7901662999835,12.998175576573,10.7919907234105,4,10.4219888894823,15.8326982043218,0.658257282175533,12.1344040282797,0.22314355131421,-0.118485017342433,0.285475061697252,-0.403960079039685,0.0687642811790155,0,-0.118485017342433,0.285475061697252,0,0,-0.403960079039685
"747",130,1,"B","hypermarket",2,23.0903875020942,1,15.8612200972857,11.5451937510471,4.3160263462386,0.272111875364317,0.727888124635683,-0.741932755314522,-0.944669591394476,-0.154967053938309,0.693995981439184,4,23.7901662999835,12.998175576573,10.7919907234105,6,12.122141121132,15.691532503115,0.772527547498984,12.1344040282797,-1.09861228866811,-0.0487644002848944,0.0107559066075598,-0.0595203068924541,0.0687642811790155,0,-0.0487644002848944,0.0107559066075598,0,0,-0.0595203068924541
"748",130,1,"B","supermarket",2,35.4696941839456,1,19.4369989988627,17.7348470919728,1.70215190688988,0.0875727732964063,0.912427226703594,-0.36610635680057,-1.81864559285006,0.537194883786143,1.92533715593616,4,23.7901662999835,12.998175576573,10.7919907234105,8,14.4428513210944,24.7541477104823,0.583451770992643,12.1344040282797,-1.38629436111989,0.205331892484005,-0.241814644606791,0.447146537090796,0.0687642811790155,0.205331892484005,0,0,-0.241814644606791,0.447146537090796,0
"749",131,1,"B","convenience",1,28.0846257923819,1,51.6545119544026,28.0846257923819,23.5698861620207,0.456298690476966,0.543701309523034,1.24856926381867,1.15936995352366,1.23521964881035,-0.173741061911773,3.61363636363636,21.9798781268235,14.0162809595211,7.96359716730244,5,9.25748925459006,21.0637250673026,0.43949914960486,12.998175576573,-1.6094379124341,1.10978942870588,0.897025178225578,0.212764250480307,0.0754105722717493,1.10978942870588,0,0.897025178225578,0,0.212764250480307,0
"750",131,1,"B","hypermarket",4,42.5044219046239,2,18.1216987041989,10.626105476156,7.49559322804294,0.413625309105606,0.586374690894394,-0.501863492959064,-0.346370836378525,-0.307292571201156,0.0185229429499994,3.61363636363636,21.9798781268235,14.0162809595211,7.96359716730244,2,11.5451937510471,15.8612200972857,0.727888124635683,12.998175576573,0.693147180559945,-0.0829554707002389,0.133232901234406,-0.216188371934645,0.0754105722717493,0,-0.0829554707002389,0.133232901234406,0,0,-0.216188371934645
"751",131,1,"B","supermarket",4,41.5154989460107,2,13.370850199135,10.3788747365027,2.99197546263235,0.22376852766071,0.77623147233929,-1.02488231697394,-1.23521964881035,-0.352933986126916,1.02488231697394,3.61363636363636,21.9798781268235,14.0162809595211,7.96359716730244,2,17.7348470919728,19.4369989988627,0.912427226703594,12.998175576573,0.693147180559945,-0.535759001392325,-0.374101435474603,-0.161657565917722,0.0754105722717493,0,-0.535759001392325,0,-0.374101435474603,0,-0.161657565917722
"752",132,0,"B","convenience",4,15.7122975144067,2,11.022202266322,3.92807437860169,7.09412788772029,0.643621638971024,0.356378361028976,-1.58353097419359,-0.379342561829271,-1.92533715593616,-1.10090969851159,3.3469387755102,23.8086151521967,14.1788394529341,9.62977569926257,1,28.0846257923819,51.6545119544026,0.543701309523034,14.0162809595211,1.38629436111989,-1.96707297598386,-1.54466592164167,-0.422407054342187,0.0115310941937596,0,-1.96707297598386,0,-1.54466592164167,0,-0.422407054342187
"753",132,0,"B","hypermarket",7,66.6730664576409,5,27.4680508920989,9.52472377966299,17.9433271124359,0.653243551314275,0.346756448685725,0.249523758925411,0.791638607743375,-0.508878432424906,-1.13551969300845,3.3469387755102,23.8086151521967,14.1788394529341,9.62977569926257,4,10.626105476156,18.1216987041989,0.586374690894394,14.0162809595211,0.559615787935423,-0.109422833131052,0.415913499841292,-0.525336332972344,0.0115310941937596,0,-0.109422833131052,0.415913499841292,0,0,-0.525336332972344
"754",132,0,"B","supermarket",3,37.2137620237637,2,19.9299598229118,12.4045873412546,7.52537248165723,0.377590950936386,0.622409049063614,-0.300826502303932,-0.339822572856987,-0.0123482363356166,0.236805245751695,3.3469387755102,23.8086151521967,14.1788394529341,9.62977569926257,4,10.3788747365027,13.370850199135,0.77623147233929,14.0162809595211,-0.287682072451781,0.178293886099584,0.399147139158031,-0.220853253058447,0.0115310941937596,0.178293886099584,0,0.399147139158031,0,0,-0.220853253058447
"755",133,0,"B","convenience",2,44.6727917179574,2,52.2165668261004,22.3363958589787,29.8801709671217,0.572235456739874,0.427764543260126,1.30433840419488,1.46523379268552,0.906763227341127,-0.678370283509978,2.75675675675676,26.0620321969602,15.6631805943001,10.3988516026601,4,3.92807437860169,11.022202266322,0.356378361028976,14.1788394529341,-0.693147180559945,1.73806812353347,1.5554881902464,0.182579933287068,0.099562099209503,1.73806812353347,0,1.5554881902464,0,0.182579933287068,0
"756",133,0,"B","hypermarket",5,94.4545524575141,3,21.6280869771726,18.8909104915028,2.73717648566981,0.126556569175941,0.873443430824059,-0.161218663223864,-1.34899086123773,0.624925882091302,1.46523379268552,2.75675675675676,26.0620321969602,15.6631805943001,10.3988516026601,7,9.52472377966299,27.4680508920989,0.346756448685725,14.1788394529341,-0.336472236621213,0.684789958926081,-0.23903075051489,0.923820709440972,0.099562099209503,0.684789958926081,0,0,-0.23903075051489,0.923820709440972,0
"757",133,0,"B","supermarket",3,47.6535154221059,2,28.4995341557078,15.884505140702,12.6150290150058,0.442639832148953,0.557360167851047,0.346370836378525,0.36610635680057,0.352933986126917,-0.0679658641568134,2.75675675675676,26.0620321969602,15.6631805943001,10.3988516026601,3,12.4045873412546,19.9299598229118,0.622409049063614,14.1788394529341,0,0.247277763547788,0.35766362341468,-0.110385859866892,0.099562099209503,0.247277763547788,0,0.35766362341468,0,0,-0.110385859866892
"758",134,0,"B","convenience",3,56.6031003921773,2,29.4116918731015,18.8677001307258,10.5439917423758,0.358496606991139,0.641503393008861,0.419464290204783,0.123794694707855,0.617438077718844,0.36610635680057,3.91111111111111,29.343388515447,16.3098365279236,13.0335519875233,2,22.3363958589787,52.2165668261004,0.427764543260126,15.6631805943001,0.405465108108164,-0.168765977047883,-0.574007538635863,0.405241561587979,0.0404556207456008,0,-0.168765977047883,0,-0.574007538635863,0.405241561587979,0
"759",134,0,"B","hypermarket",3,23.7279578681176,2,22.2423137561418,7.90931928937254,14.3329944667693,0.644402134773927,0.355597865226073,-0.0989445885824763,0.522984238462243,-0.852225997630121,-1.11229844508086,3.91111111111111,29.343388515447,16.3098365279236,13.0335519875233,5,18.8909104915028,21.6280869771726,0.873443430824059,15.6631805943001,-0.51082562376599,-0.870639158900793,0.0280037067492138,-0.898642865650007,0.0404556207456008,0,-0.870639158900793,0.0280037067492138,0,0,-0.898642865650007
"760",134,0,"B","supermarket",4,38.2163429634656,2,15.3839854703983,9.55408574086641,5.82989972953192,0.378958998677536,0.621041001322464,-0.800113016636667,-0.640007862668818,-0.501863492959064,0.211480540493207,3.91111111111111,29.343388515447,16.3098365279236,13.0335519875233,3,15.884505140702,28.4995341557078,0.557360167851047,15.6631805943001,0.287682072451781,-0.508375225350866,-0.616560677903111,0.108185452552245,0.0404556207456008,0,-0.508375225350866,0,-0.616560677903111,0.108185452552245,0
"761",135,0,"B","convenience",2,53.9837932990389,2,56.6554805677151,26.9918966495195,29.6635839181956,0.523578365604745,0.476421634395255,1.78728383331735,1.44740598234453,1.17154617130276,-0.446588204506179,3.27906976744186,24.1608873955895,15.2384017202997,8.92248567528971,3,18.8677001307258,29.4116918731015,0.641503393008861,16.3098365279236,-0.405465108108164,0.35808522457845,0.655596449101297,-0.297511224522846,-0.06794972300716,0.35808522457845,0,0.655596449101297,0,0,-0.297511224522846
"762",135,0,"B","hypermarket",5,52.490901987893,3,21.7468969635665,10.4981803975786,11.2487165659879,0.517256166929626,0.482743833070374,-0.136247512536894,0.243159585586435,-0.313771513733884,-0.412732029152914,3.27906976744186,24.1608873955895,15.2384017202997,8.92248567528971,3,7.90931928937254,22.2423137561418,0.355597865226073,16.3098365279236,0.51082562376599,0.283160225570266,-0.0225254207539471,0.305685646324213,-0.06794972300716,0.283160225570266,0,0,-0.0225254207539471,0.305685646324213,0
"763",135,0,"B","supermarket",4,49.1439348611449,3,31.8936293918523,12.2859837152862,19.6076456765661,0.614782514578762,0.385217485421238,0.580501679226447,0.916116277222411,-0.0494117894650419,-0.974014658375201,3.27906976744186,24.1608873955895,15.2384017202997,8.92248567528971,4,9.55408574086641,15.3839854703983,0.621041001322464,16.3098365279236,0,0.251490188001916,0.729079220438271,-0.477589032436355,-0.06794972300716,0.251490188001916,0,0.729079220438271,0,0,-0.477589032436355
"764",136,1,"B","convenience",3,20.4781870988852,2,29.4315245631151,6.82606236629507,22.60546219682,0.768069698473935,0.231930301526065,0.426215616848312,1.11229844508086,-1.11229844508086,-1.75758742814511,2.21875,18.0889156660123,8.7437368267808,9.34517883923152,2,26.9918966495195,56.6554805677151,0.476421634395255,15.2384017202997,0.405465108108164,-1.37478870984343,-0.654922363217973,-0.719866346625461,-0.555481017919138,0,-1.37478870984343,0,-0.654922363217973,0,-0.719866346625461
"765",136,1,"B","supermarket",4,33.6929456751923,2,13.3787923195632,8.42323641879807,4.95555590076515,0.370403828865694,0.629596171134306,-1.0144987457841,-0.774857876595335,-0.717758178798064,0.275084614619776,2.21875,18.0889156660123,8.7437368267808,9.34517883923152,4,12.2859837152862,31.8936293918523,0.385217485421238,15.2384017202997,0,-0.377464950090913,-0.868735493758353,0.49127054366744,-0.555481017919138,0,-0.377464950090913,0,-0.868735493758353,0.49127054366744,0
"766",137,0,"B","hypermarket",5,81.0183366228108,4,34.5179001619108,16.2036673245622,18.3142328373487,0.530572043821997,0.469427956178003,0.640007862668818,0.834603684942991,0.359512373951839,-0.4809642997845,3.28888888888889,21.3445909472648,12.8598519380465,8.48473900921834,5,10.4981803975786,21.7468969635665,0.482743833070374,15.2384017202997,0,0.434035648000707,0.462006955741594,-0.0279713077408865,-0.169708465390757,0.434035648000707,0,0.462006955741594,0,0,-0.0279713077408865
"767",137,0,"B","supermarket",3,46.2028278660658,2,24.7991976514459,15.4009426220219,9.39825502942393,0.378974157209315,0.621025842790685,0.0865433679150159,-0.030874710844727,0.300826502303932,0.205171131146725,3.28888888888889,21.3445909472648,12.8598519380465,8.48473900921834,4,8.42323641879807,13.3787923195632,0.629596171134306,8.7437368267808,-0.287682072451781,0.603434589587768,0.617140509379232,-0.0137059197914648,0.385772552528381,0.603434589587768,0,0.617140509379232,0,0,-0.0137059197914648
"768",138,1,"B","convenience",6,68.3071346779568,3,14.554634889937,11.3845224463261,3.17011244361089,0.217807761416446,0.782192238583554,-0.935067150001932,-1.15936995352366,-0.180012369792705,1.10090969851159,3,18.2396953824231,10.8940429350928,7.34565244733032,3,6.82606236629507,29.4315245631151,0.231930301526065,8.7437368267808,0.693147180559945,0.511506765748101,-0.704156871903623,1.21566363765172,0.219878467278884,0.511506765748101,0,0,-0.704156871903623,1.21566363765172,0
"769",138,1,"B","hypermarket",4,66.5599664535633,3,30.1283920370042,16.6399916133908,13.4884004236134,0.447697321750418,0.552302678249582,0.501863492959064,0.460273113786296,0.406018422882877,-0.105150790530179,3,18.2396953824231,10.8940429350928,7.34565244733032,5,16.2036673245622,34.5179001619108,0.469427956178003,12.8598519380465,-0.22314355131421,0.0265713367118958,-0.136010050545636,0.162581387257531,-0.165894085249497,0.0265713367118958,0,0,-0.136010050545636,0.162581387257531,0
"770",138,1,"B","supermarket",3,38.927330113991,2,23.4507252834737,12.9757767046637,10.47494857881,0.446679087840067,0.553320912159933,-0.0185229429499993,0.111361045248827,0.0494117894650419,-0.086543367915016,3,18.2396953824231,10.8940429350928,7.34565244733032,3,15.4009426220219,24.7991976514459,0.621025842790685,12.8598519380465,0,-0.171344427877151,-0.0559098765365156,-0.115434551340635,-0.165894085249497,0,-0.171344427877151,0,-0.0559098765365156,0,-0.115434551340635
"771",139,0,"B","convenience",2,23.05692781552,1,19.7854308789829,11.52846390776,8.2569669712229,0.417325608005529,0.582674391994471,-0.333288848652085,-0.230460453284384,-0.161218663223864,0,2.825,23.2814256526181,14.6104319347256,8.67099371789245,6,11.3845224463261,14.554634889937,0.782192238583554,10.8940429350928,-1.09861228866811,0.0125643469417858,0.307036360635512,-0.294472013693727,0.293519669523799,0.0125643469417858,0,0.307036360635512,0,0,-0.294472013693727
"772",139,0,"B","hypermarket",2,6.7494066753555,1,19.3523220531643,3.37470333767775,15.9776187154865,0.825617653095745,0.174382346904255,-0.385985524883675,0.662908492129119,-2.24714844275362,-2.01090989150079,2.825,23.2814256526181,14.6104319347256,8.67099371789245,4,16.6399916133908,30.1283920370042,0.552302678249582,10.8940429350928,-0.693147180559945,-1.59550151087625,-0.442655569187243,-1.152845941689,0.293519669523799,0,-1.59550151087625,0,-0.442655569187243,0,-1.152845941689
"773",140,0,"B","convenience",3,27.9558649555514,2,27.3544632806443,9.31862165185047,18.0358416287938,0.659338165174521,0.340661834825479,0.236805245751695,0.825889116328078,-0.55151485221263,-1.15936995352366,3.13157894736842,25.0839312628867,13.0551570454719,12.0287742174148,2,11.52846390776,19.7854308789829,0.582674391994471,14.6104319347256,0.405465108108164,-0.212804373384531,0.323933854138592,-0.536738227523122,-0.1125525580408,0,-0.212804373384531,0.323933854138592,0,0,-0.536738227523122
"774",140,0,"B","hypermarket",2,9.65837314955796,1,7.56447416497395,4.82918657477898,2.73528759019497,0.361596527470511,0.638403472529489,-2.81182639039771,-1.36448874817033,-1.70245583577781,0.339822572856987,3.13157894736842,25.0839312628867,13.0551570454719,12.0287742174148,2,3.37470333767775,19.3523220531643,0.174382346904255,14.6104319347256,0,0.358370621949175,-0.939349579125195,1.29772020107437,-0.1125525580408,0.358370621949175,0,0,-0.939349579125195,1.29772020107437,0
"775",140,0,"B","supermarket",5,59.2636481262409,3,21.6470453313086,11.8527296252482,9.79431570606046,0.452455083645744,0.547544916354256,-0.148721495368668,0.0185229429499994,-0.111361045248827,-0.148721495368668,3.13157894736842,25.0839312628867,13.0551570454719,12.0287742174148,3,12.9757767046637,23.4507252834737,0.553320912159933,10.8940429350928,0.51082562376599,-0.0905260997141335,-0.0800324525161962,-0.0104936471979371,0.180967111482999,0,-0.0905260997141335,0,-0.0800324525161962,0,-0.0104936471979371
"776",141,0,"B","convenience",3,30.224044055525,2,20.811747306725,10.0746813518417,10.7370659548833,0.515913719143314,0.484086280856686,-0.249523758925411,0.173741061911773,-0.419464290204783,-0.379342561829271,2.4,22.794516698923,13.7172012687521,9.07731543017081,3,9.31862165185047,27.3544632806443,0.340661834825479,13.0551570454719,0,0.0780107533956849,-0.273362105158132,0.351372858553816,0.0494673807256105,0.0780107533956849,0,0,-0.273362105158132,0.351372858553816,0
"777",141,0,"B","hypermarket",1,16.9808972137232,1,46.1430926411413,16.9808972137232,29.1621954274181,0.63199481782062,0.36800518217938,0.843382102345239,1.43002668770327,0.467147868109498,-1.03537758223977,2.4,22.794516698923,13.7172012687521,9.07731543017081,2,4.82918657477898,7.56447416497395,0.638403472529489,13.0551570454719,-0.693147180559945,1.25741097646622,1.80828444193396,-0.550873465467733,0.0494673807256105,1.25741097646622,0,1.80828444193396,0,0,-0.550873465467733
"778",142,0,"B","convenience",3,78.8745174101577,2,28.2026484655217,26.2915058033859,1.91114266213576,0.0677646521202492,0.932235347879751,0.313771513733884,-1.78728383331735,1.14736324037576,2.05989199665804,2.94230769230769,18.5252511950183,10.7273527188264,7.79789847619194,3,10.0746813518417,20.811747306725,0.484086280856686,13.7172012687521,0,0.95922043403752,0.303898289107168,0.655322144930352,-0.245853803851877,0.95922043403752,0,0.303898289107168,0,0.655322144930352,0
"779",142,0,"B","hypermarket",2,21.6170176400588,1,16.7374839208787,10.8085088200294,5.92897510084935,0.354233356033484,0.645766643966516,-0.670619347241067,-0.602565120741703,-0.275084614619776,0.379342561829272,2.94230769230769,18.5252511950183,10.7273527188264,7.79789847619194,1,16.9808972137232,46.1430926411413,0.36800518217938,13.7172012687521,0.693147180559945,-0.451755341286349,-1.01409652747993,0.562341186193577,-0.245853803851877,0,-0.451755341286349,0,-1.01409652747993,0.562341186193577,0
"780",143,0,"B","convenience",10,119.588159249086,6,21.1755206066882,11.9588159249086,9.21670468177967,0.435252802184642,0.564747197815358,-0.205171131146725,-0.0555942758921906,-0.0989445885824763,-0.0432311911528172,3.5,25.6562649646949,15.1100615739589,10.5462033907359,3,26.2915058033859,28.2026484655217,0.932235347879751,10.7273527188264,1.20397280432594,-0.787777173074031,-0.286570064603236,-0.501207108470795,0.342564042844027,0,-0.787777173074031,0,-0.286570064603236,0,-0.501207108470795
"781",143,0,"B","hypermarket",7,40.1891293121085,4,18.5125278014623,5.74130418744407,12.7712236140183,0.689869246976063,0.310130753023937,-0.494873163568624,0.399323067349551,-1.39650798960251,-1.29001821174124,3.5,25.6562649646949,15.1100615739589,10.5462033907359,2,10.8085088200294,16.7374839208787,0.645766643966516,10.7273527188264,1.25276296849537,-0.632647282763561,0.100796931007451,-0.733444213771013,0.342564042844027,0,-0.632647282763561,0.100796931007451,0,0,-0.733444213771013
"782",143,0,"B","supermarket",4,38.8228161650411,2,14.8609885780024,9.70570404126027,5.15528453674216,0.346900511341024,0.653099488658976,-0.89748883576382,-0.725769160643658,-0.4809642997845,0.392645565062657,3.5,25.6562649646949,15.1100615739589,10.5462033907359,5,11.8527296252482,21.6470453313086,0.547544916354256,13.0551570454719,-0.22314355131421,-0.199844431008206,-0.376129407643207,0.176284976635,0.14617761971776,0,-0.199844431008206,0,-0.376129407643207,0.176284976635,0
"783",144,0,"B","convenience",3,82.9816963462275,3,50.0900331605226,27.6605654487425,22.4294677117801,0.447783047775209,0.552216952224791,1.05671781039221,1.08966198194611,1.20916103238453,-0.111361045248827,3.325,27.1142348652065,13.5889330239279,13.5253018412786,10,11.9588159249086,21.1755206066882,0.564747197815358,15.1100615739589,-1.20397280432594,0.838539028172695,0.860976223240158,-0.0224371950674632,-0.10610513809468,0.838539028172695,0,0.860976223240158,0,0,-0.0224371950674632
"784",144,0,"B","hypermarket",2,58.359231976023,2,48.4140356088756,29.1796159880115,19.2344196208641,0.397290153133565,0.602709846866435,0.964140740783137,0.89748883576382,1.26214517662281,0.0865433679150159,3.325,27.1142348652065,13.5889330239279,13.5253018412786,7,5.74130418744407,18.5125278014623,0.310130753023937,15.1100615739589,-1.25276296849537,1.62578398801955,0.961342082242143,0.664441905777409,-0.10610513809468,1.62578398801955,0,0.961342082242143,0,0.664441905777409,0
"785",144,0,"B","supermarket",2,74.2029384161281,2,47.447006246075,37.1014692080641,10.345537038011,0.218044042322834,0.781955957677166,0.906763227341127,0.0927421953757524,1.72936470718297,1.08966198194611,3.325,27.1142348652065,13.5889330239279,13.5253018412786,4,9.70570404126027,14.8609885780024,0.653099488658976,15.1100615739589,-0.693147180559945,1.34094281195572,1.16087386706622,0.180068944889499,-0.10610513809468,1.34094281195572,0,1.16087386706622,0,0.180068944889499,0
"786",145,0,"B","convenience",4,77.5201368293179,3,35.1303992597968,19.3800342073295,15.7503650524673,0.448340052613408,0.551659947386592,0.662908492129119,0.640007862668818,0.670619347241067,-0.117575597872256,2.19230769230769,24.3323847131195,13.809766235318,10.5226184778014,3,27.6605654487425,50.0900331605226,0.552216952224791,13.5889330239279,0.287682072451781,-0.355764397314857,-0.35475521796584,-0.0010091793490169,0.0161203268457326,0,-0.355764397314857,0,-0.35475521796584,0,-0.0010091793490169
"787",145,0,"B","hypermarket",5,37.4283307639361,3,24.226387961302,7.48566615278722,16.7407218085147,0.691011876605607,0.308988123394393,0.0308747108447271,0.709792997186554,-0.916116277222411,-1.31893118849162,2.19230769230769,24.3323847131195,13.809766235318,10.5226184778014,2,29.1796159880115,48.4140356088756,0.602709846866435,13.5889330239279,0.916290731874155,-1.36048037061894,-0.692347312882227,-0.66813305773671,0.0161203268457326,0,-1.36048037061894,0,-0.692347312882227,0,-0.66813305773671
"788",145,0,"B","supermarket",10,170.606292121722,7,27.6741174724884,17.0606292121722,10.6134882603163,0.383516774143472,0.616483225856528,0.268678185832761,0.136247512536894,0.474044772307201,0.167476579776121,2.19230769230769,24.3323847131195,13.809766235318,10.5226184778014,2,37.1014692080641,47.447006246075,0.781955957677166,13.5889330239279,1.6094379124341,-0.776883146433544,-0.539115841147,-0.237767305286544,0.0161203268457326,0,-0.776883146433544,0,-0.539115841147,0,-0.237767305286544
"789",146,0,"B","convenience",1,34.7209870189874,1,44.5921176939737,34.7209870189874,9.87113067498632,0.221364922445034,0.778635077554966,0.800113016636667,0.024698355876178,1.46523379268552,1.04598815228401,2.72972972972973,24.6433203691944,15.2378495355139,9.40547083368051,4,19.3800342073295,35.1303992597968,0.551659947386592,13.809766235318,-1.38629436111989,0.583100945809166,0.238490278665585,0.344610667143581,0.0984063936341344,0.583100945809166,0,0.238490278665585,0,0.344610667143581,0
"790",146,0,"B","hypermarket",5,98.2082781620735,4,34.8762691298034,19.6416556324147,15.2346134973887,0.436818899426659,0.563181100573341,0.655236851971416,0.595178533333278,0.70187259542196,-0.0555942758921906,2.72972972972973,24.6433203691944,15.2378495355139,9.40547083368051,5,7.48566615278722,24.226387961302,0.308988123394393,13.809766235318,0,0.964662586096306,0.364364179578389,0.600298406517917,0.0984063936341344,0.964662586096306,0,0.364364179578389,0,0.600298406517917,0
"791",146,0,"B","supermarket",2,22.7425930698618,1,15.0046487955842,11.3712965349309,3.63335226065331,0.242148437471098,0.757851562528902,-0.870117027565708,-1.06757052387814,-0.186290765506658,0.852225997630121,2.72972972972973,24.6433203691944,15.2378495355139,9.40547083368051,10,17.0606292121722,27.6741174724884,0.616483225856528,13.809766235318,-1.6094379124341,-0.405681091213446,-0.612137516313963,0.206456425100518,0.0984063936341344,0,-0.405681091213446,0,-0.612137516313963,0.206456425100518,0
"792",147,0,"B","hypermarket",4,57.7783686473773,3,29.8700013975031,14.4445921618443,15.4254092356588,0.516418095546129,0.483581904453871,0.453420044660436,0.609984732607331,0.167476579776121,-0.392645565062657,2.88372093023256,24.423756946371,13.237610204271,11.1861467421,5,19.6416556324147,34.8762691298034,0.563181100573341,15.2378495355139,-0.22314355131421,-0.30733249871985,-0.154951951283942,-0.152380547435908,-0.140720397658187,0,-0.30733249871985,0,-0.154951951283942,0,-0.152380547435908
"793",147,0,"B","supermarket",1,16.8782880981419,1,43.6857237364165,16.8782880981419,26.8074356382746,0.61364293287255,0.38635706712745,0.783220673206296,1.29001821174124,0.453420044660436,-0.944669591394476,2.88372093023256,24.423756946371,13.237610204271,11.1861467421,2,11.3712965349309,15.0046487955842,0.757851562528902,15.2378495355139,-0.693147180559945,0.394935735560191,1.06866128798092,-0.673725552420731,-0.140720397658187,0.394935735560191,0,1.06866128798092,0,0,-0.673725552420731
"794",148,0,"B","convenience",6,36.1692198005348,4,21.0502559453016,6.02820330008913,15.0220526452125,0.713628028288434,0.286371971711566,-0.230460453284384,0.580501679226447,-1.30433840419488,-1.44740598234453,3.77966101694915,24.0162380616836,14.0104810272009,10.0057570344827,1,34.7209870189874,44.5921176939737,0.778635077554966,15.2378495355139,1.79175946922805,-1.75089531119839,-0.750644391111706,-1.00025092008669,-0.0839767393878601,0,-1.75089531119839,0,-0.750644391111706,0,-1.00025092008669
